,vol_forecast,actual_vol,vol_error,vol_error_pct,vol_error_abs
2025-03-19 04:00:00+00:00,1.7163499941241,1.4896843177779704,-0.22666567634612966,-15.215685205320998,0.22666567634612966
2025-03-20 04:00:00+00:00,1.5950487988066715,0.6605481464733929,-0.9345006523332786,-141.47351064755742,0.9345006523332786
2025-03-21 04:00:00+00:00,1.5732647649080007,2.414759215172442,0.8414944502644415,34.84796517090209,0.8414944502644415
2025-03-24 04:00:00+00:00,1.5706473963544139,1.40637008125451,-0.16427731509990395,-11.680944958198012,0.16427731509990395
2025-03-25 04:00:00+00:00,1.5139585128651136,1.6996073100449167,0.1856487971798031,10.923040639010715,0.1856487971798031
2025-03-26 04:00:00+00:00,1.6440530885978555,1.2456308516020274,-0.3984222369958281,-31.985578751795558,0.3984222369958281
2025-03-27 04:00:00+00:00,1.6151472225601478,1.3017025301194034,-0.31344469244074435,-24.07959462228229,0.31344469244074435
2025-03-28 04:00:00+00:00,1.6881328601542418,3.374948246785945,1.686815386631703,49.980481574439054,1.686815386631703
2025-03-31 04:00:00+00:00,1.5924215115290596,2.412652171783795,0.8202306602547356,33.99705394119442,0.8202306602547356
2025-04-01 04:00:00+00:00,1.5877428005104754,0.5973809527064536,-0.9903618478040218,-165.7839680554185,0.9903618478040218
2025-04-02 04:00:00+00:00,1.7466047777318705,0.3873367715762335,-1.359268006155637,-350.92666276537943,1.359268006155637
2025-04-03 04:00:00+00:00,1.6308049358847347,12.15628161190625,10.525476676021515,86.58467294565246,10.525476676021515
2025-04-04 04:00:00+00:00,1.492494664013073,9.483934835804728,7.9914401717916554,84.26291734546241,7.9914401717916554
2025-04-07 04:00:00+00:00,3.235829862736296,4.689575294307965,1.4537454315716691,30.99951147678921,1.4537454315716691
2025-04-08 04:00:00+00:00,3.877034428938468,6.405369898460357,2.528335469521889,39.4721227595243,2.528335469521889
2025-04-09 04:00:00+00:00,4.54889728694055,17.875824085425762,13.326926798485212,74.55279675386107,13.326926798485212
2025-04-10 04:00:00+00:00,7.1371569138284885,5.429297976832722,-1.7078589369957662,-31.456349315940034,1.7078589369957662
2025-04-11 04:00:00+00:00,6.3822509933397145,4.9867877339652225,-1.395463259374492,-27.983209509198332,1.395463259374492
2025-04-14 04:00:00+00:00,4.154335160818202,2.7311039381671818,-1.4232312226510202,-52.11193915988922,1.4232312226510202
2025-04-15 04:00:00+00:00,5.359520139261992,0.23567869780305897,-5.123841441458933,-2174.079154892729,5.123841441458933
2025-04-16 04:00:00+00:00,5.396723349524358,4.976936550695152,-0.41978679882920567,-8.434642365906234,0.41978679882920567
2025-04-17 04:00:00+00:00,6.797059268654847,1.738381024377019,-5.058678244277828,-290.999393880907,5.058678244277828
2025-04-21 04:00:00+00:00,2.089598577821002,2.4574312935835008,0.367832715762499,14.968179038125381,0.367832715762499
2025-04-22 04:00:00+00:00,3.367165293844943,4.197162873517803,0.8299975796728596,19.77520541101153,0.8299975796728596
2025-04-23 04:00:00+00:00,2.52101714840515,3.0167396929884633,0.49572254458331333,16.432393743997093,0.49572254458331333
2025-04-24 04:00:00+00:00,2.2939433805912306,2.2851145329453435,-0.008828847645887095,-0.38636346312617265,0.008828847645887095
2025-04-25 04:00:00+00:00,2.567267457814497,0.5468403971431262,-2.020427060671371,-369.4728976181616,2.020427060671371
2025-04-28 04:00:00+00:00,2.3862664194452696,0.5146104905227986,-1.871655928922471,-363.70341518320674,1.871655928922471
2025-04-29 04:00:00+00:00,2.76237395321406,0.6373352740050244,-2.1250386792090357,-333.42555572913153,2.1250386792090357
2025-04-30 04:00:00+00:00,2.64608730191668,0.7640918948227345,-1.8819954070939455,-246.3048515297442,1.8819954070939455
2025-05-01 04:00:00+00:00,2.3151895678210215,0.4832912607917922,-1.8318983070292294,-379.0464375515438,1.8318983070292294
2025-05-02 04:00:00+00:00,3.440113540802725,4.772137847410256,1.3320243066075306,27.91252786904288,1.3320243066075306
2025-05-05 04:00:00+00:00,3.7547376899146174,4.011046892074279,0.25630920215966135,6.390082416291904,0.25630920215966135
2025-05-06 04:00:00+00:00,2.1119617325970914,0.23366826995171075,-1.8782934626453807,-803.8290620431878,1.8782934626453807
2025-05-07 04:00:00+00:00,2.799301526795881,1.4368068235023743,-1.3624947032935066,-94.82796719828183,1.3624947032935066
2025-05-08 04:00:00+00:00,2.8078143313812176,0.7903751618472568,-2.0174391695339606,-255.25083111402722,2.0174391695339606
2025-05-09 04:00:00+00:00,2.563861639033588,0.6590735230468532,-1.9047881159867348,-289.00995858262155,1.9047881159867348
2025-05-12 04:00:00+00:00,3.6910353748668765,7.661731358678753,3.9706959838118765,51.82504838562512,3.9706959838118765
2025-05-13 04:00:00+00:00,2.455532990540795,1.2659846402266222,-1.1895483503141728,-93.96230511147698,1.1895483503141728
2025-05-14 04:00:00+00:00,2.020518996953415,0.35366081050187764,-1.6668581864515373,-471.31549127145587,1.6668581864515373
2025-05-15 04:00:00+00:00,2.4156472353384033,0.5205144301859742,-1.895132805152429,-364.0884277646863,1.895132805152429
2025-05-16 04:00:00+00:00,2.1234804405630494,0.11266811862819642,-2.010812321934853,-1784.72166431616,2.010812321934853
2025-05-19 04:00:00+00:00,2.0589243932453276,1.4799805629753593,-0.5789438302699683,-39.11834011563349,0.5789438302699683
2025-05-20 04:00:00+00:00,2.9553671626399285,1.157915628947406,-1.7974515336925225,-155.23164976419582,1.7974515336925225
2025-05-21 04:00:00+00:00,1.8774336589394673,2.923868234275132,1.0464345753356645,35.7893889700228,1.0464345753356645
2025-05-22 04:00:00+00:00,1.7642354884087417,0.4535483052153769,-1.3106871831933646,-288.9851352373497,1.3106871831933646
2025-05-23 04:00:00+00:00,1.6095395423075576,3.849069913541372,2.2395303712338146,58.18367609678761,2.2395303712338146
2025-05-27 04:00:00+00:00,1.586749698575616,3.131229836815339,1.544480138239723,49.32503261435954,1.544480138239723
2025-05-28 04:00:00+00:00,1.7267302319817162,0.1313910555581682,-1.5953391764235478,-1214.191612698685,1.5953391764235478
2025-05-29 04:00:00+00:00,1.9385669848990021,0.2942567700511707,-1.6443102148478315,-558.8011499486959,1.6443102148478315
2025-05-30 04:00:00+00:00,1.6847913371848844,0.5628665765815473,-1.1219247606033371,-199.32339337274442,1.1219247606033371
2025-06-02 04:00:00+00:00,1.5167788075167197,0.5292851074377615,-0.9874937000789582,-186.57122337323224,0.9874937000789582
2025-06-03 04:00:00+00:00,1.5596756276873196,0.971782133859373,-0.5878934938279466,-60.49642953335269,0.5878934938279466
2025-06-04 04:00:00+00:00,1.2826990890973742,0.27776679683966393,-1.0049322922577102,-361.7899272668612,1.0049322922577102
2025-06-05 04:00:00+00:00,1.4022543539479877,1.360656794864728,-0.041597559083259794,-3.057167629651626,0.041597559083259794
2025-06-06 04:00:00+00:00,1.3147179723110278,2.038558605443329,0.7238406331323011,35.50747234833046,0.7238406331323011
2025-06-09 04:00:00+00:00,1.0071189782406142,1.5273573433030354,0.5202383650624212,34.06133917144518,0.5202383650624212
2025-06-10 04:00:00+00:00,1.5549162727751515,0.7567296311373753,-0.7981866416377762,-105.47844418859222,0.7981866416377762
2025-06-11 04:00:00+00:00,1.2273898532202492,2.4289672896867414,1.2015774364664922,49.46865450054937,1.2015774364664922
2025-06-12 04:00:00+00:00,1.2869663640631808,0.264531952907374,-1.0224344111558068,-386.50696065961176,1.0224344111558068
2025-06-13 04:00:00+00:00,2.2510698863555225,1.7422820078183812,-0.5087878785371414,-29.202383784828616,0.5087878785371414
2025-06-16 04:00:00+00:00,1.3651502268065143,1.2505631400170576,-0.11458708678945673,-9.162838974119593,0.11458708678945673
2025-06-17 04:00:00+00:00,1.181300134282972,1.7683962372203519,0.5870961029373798,33.19935264396429,0.5870961029373798
2025-06-18 04:00:00+00:00,1.175343210214219,0.6007432281311327,-0.5745999820830863,-95.64818298004354,0.5745999820830863
2025-06-20 04:00:00+00:00,1.1784821500127445,2.7867984935337144,1.60831634352097,57.71197118316201,1.60831634352097
2025-06-23 04:00:00+00:00,1.3537030550189377,0.31138255453420266,-1.0423205004847351,-334.73953030025814,1.0423205004847351
2025-06-24 04:00:00+00:00,1.3159202526632723,0.748621919561229,-0.5672983331020433,-75.779017188615,0.5672983331020433
2025-06-25 04:00:00+00:00,1.2205291589883898,0.7859358920687478,-0.43459326691964195,-55.29627432788462,0.43459326691964195
2025-06-26 04:00:00+00:00,1.6830620748194745,0.348696527041705,-1.3343655477777694,-382.67245134281933,1.3343655477777694
