,price_forecast,vol_forecast,actual_price,actual_return,realized_vol,price_error,price_error_pct,vol_error
2025-04-04 04:00:00+00:00,202.89268222415672,2.7766837212155293,188.15,-7.567085181149036,4.270954011876129,-14.74268222415671,-7.835600438031736,1.4942702906605998
2025-04-07 04:00:00+00:00,188.10613068135945,2.7766837212155293,181.24,-3.741739724050941,4.765859720567924,-6.8661306813594365,-3.7884190473181616,1.989175999352395
2025-04-08 04:00:00+00:00,181.19774182667865,2.7766837212155293,172.21,-5.110745748212864,4.419815530171944,-8.987741826678644,-5.219059187433158,1.643131808956415
2025-04-09 04:00:00+00:00,172.16984727417972,2.7766837212155293,198.61,14.262844049389134,7.449450667003604,26.440152725820298,13.312598925441971,4.672766945788075
2025-04-10 04:00:00+00:00,198.56369181304706,2.7766837212155293,190.19,-4.3319530317130095,7.40965690055916,-8.37369181304706,-4.4028034139792105,4.63297317934363
2025-04-11 04:00:00+00:00,190.1456550320901,2.7766837212155293,197.91,3.9788809409319725,7.670703447455649,7.764344967909892,3.923169606341212,4.89401972624012
2025-04-14 04:00:00+00:00,197.84029254035462,5.6748942421219635,202.27,2.179105666211445,7.404961969660759,4.429707459645385,2.189997260911349,1.7300677275387955
2025-04-15 04:00:00+00:00,202.19875686997895,5.6748942421219635,201.89,-0.1880443942871679,6.780280254857974,-0.30875686997896423,-0.15293321609736205,1.1053860127360107
2025-04-16 04:00:00+00:00,201.81889071280983,5.6748942421219635,194.03,-3.971020833895089,6.519372179355958,-7.788890712809831,-4.014271356393254,0.8444779372339948
2025-04-17 04:00:00+00:00,193.9616591461018,5.6748942421219635,196.74,1.3870273801430244,6.30424991919478,2.7783408538982144,1.4121891094328627,0.6293556770728168
2025-04-21 04:00:00+00:00,196.67070463538664,5.6748942421219635,192.92,-1.9607464883840464,2.500849128636328,-3.750704635386654,-1.9441761535282265,-3.1740451134856356
2025-04-22 04:00:00+00:00,192.85205010805524,5.6748942421219635,199.49,3.3488514559548044,2.7360797937120256,6.637949891944771,3.327459968893063,-2.938814448409938
2025-04-23 04:00:00+00:00,199.42952781423213,4.523864859643857,204.35,2.4070100249967474,2.6414923245906907,4.9204721857678635,2.4078650285137577,-1.8823725350531664
2025-04-24 04:00:00+00:00,204.28805458337928,4.523864859643857,208.11,1.8232576055033256,2.6060230247006646,3.8219454166207356,1.8365025306908538,-1.9178418349431925
2025-04-25 04:00:00+00:00,208.04691479983885,4.523864859643857,209.02,0.43631551010374636,2.592929608328149,0.9730852001611652,0.46554645496180513,-1.930935251315708
2025-04-28 04:00:00+00:00,208.95663894797133,4.523864859643857,209.88,0.41059976521538033,1.8745454879946954,0.9233610520286675,0.4399471374255134,-2.6493193716491614
2025-04-29 04:00:00+00:00,209.81637825279984,4.523864859643857,210.95,0.5085199751836633,1.7246806795111067,1.1336217472001522,0.5373888348898564,-2.7991841801327504
2025-04-30 04:00:00+00:00,210.88605389950507,4.523864859643857,212.24,0.6096571259136319,1.6025835642443225,1.3539461004949374,0.6379316342324431,-2.9212812953995346
2025-05-01 04:00:00+00:00,212.23979980476457,1.700664497427322,213.06,0.385610635356759,1.1430244402895215,0.8202001952354294,0.38496207417414313,-0.5576400571378004
2025-05-02 04:00:00+00:00,213.05979903130012,1.700664497427322,205.1,-3.8076151104716516,1.8436142338477084,-7.959799031300122,-3.880935656411566,0.14294973642038644
2025-05-05 04:00:00+00:00,205.0998065395647,1.700664497427322,198.64,-3.2003523878423756,2.067058657986787,-6.45980653956471,-3.2520169852822747,0.36639416055946517
2025-05-06 04:00:00+00:00,198.63981263295528,1.700664497427322,198.27,-0.18644030494403552,1.903499020703596,-0.36981263295527356,-0.18651971198631842,0.20283452327627405
2025-05-07 04:00:00+00:00,198.26981298195756,1.700664497427322,196.01,-1.1464059813287797,1.7677422103837201,-2.259812981957566,-1.1529069853362413,0.0670777129563982
2025-05-08 04:00:00+00:00,196.009815113701,1.700664497427322,197.25,0.6306281388800627,1.7908870431470159,1.240184886299005,0.6287375849424613,0.0902225457196939
2025-05-09 04:00:00+00:00,197.18325077450163,1.9365369313196301,198.29,0.5258645884730129,1.792673585852579,1.106749225498362,0.5581467676122659,-0.14386334546705104
2025-05-12 04:00:00+00:00,198.22289883942167,1.9365369313196301,210.79,6.113177160108929,3.1108962274546483,12.567101160578318,5.96190576430491,1.1743592961350182
2025-05-13 04:00:00+00:00,210.71866885048007,1.9365369313196301,212.93,1.0101095986503772,2.847556761184066,2.2113311495199355,1.0385249375475205,0.9110198298644359
2025-05-14 04:00:00+00:00,212.8579446763733,1.9365369313196301,212.33,-0.2821805004604272,2.6521180489736027,-0.5279446763732949,-0.24864346836212256,0.7155811176539726
2025-05-15 04:00:00+00:00,212.2581477158425,1.9365369313196301,211.45,-0.41531042752049885,2.260993964920232,-0.808147715842523,-0.38219329195673823,0.3244570336006021
2025-05-16 04:00:00+00:00,211.37844550706396,1.9365369313196301,211.26,-0.08989615234815673,2.255342084378489,-0.11844550706396717,-0.05606622506104666,0.3188051530588587
2025-05-19 04:00:00+00:00,211.25542651759855,2.632612239934055,208.78,-1.1808536414863902,2.668961533825247,-2.4754265175985495,-1.185662667687781,0.036349293891192236
2025-05-20 04:00:00+00:00,208.77548020611678,2.632612239934055,206.86,-0.923883003049486,2.5279071399134936,-1.9154802061167686,-0.9259790225837613,-0.10470510002056121
2025-05-21 04:00:00+00:00,206.8555217714212,2.632612239934055,202.09,-2.332909321950005,2.560453822286485,-4.7655217714211915,-2.358118546895537,-0.0721584176475698
2025-05-22 04:00:00+00:00,202.08562503522435,2.632612239934055,201.36,-0.3618791903097218,0.962401652515553,-0.7256250352243399,-0.36036205563385965,-1.6702105874185018
2025-05-23 04:00:00+00:00,201.35564083869946,2.632612239934055,195.27,-3.0711134574654686,1.0785671206090848,-6.085640838699447,-3.116526265529496,-1.55404511932497
2025-05-27 04:00:00+00:00,195.2657726786494,2.632612239934055,200.21,2.498359943120221,1.9331170769529997,4.94422732135061,2.4695206639781278,-0.6994951629810551
2025-05-28 04:00:00+00:00,200.15881686220672,2.3024949047460894,200.42,0.10483489465746842,1.8047261599223212,0.2611831377932674,0.13031790130389553,-0.4977687448237682
2025-05-29 04:00:00+00:00,200.36876317628224,2.3024949047460894,199.95,-0.2347829337355556,1.8027240378548939,-0.4187631762822548,-0.20943394662778433,-0.49977086689119554
2025-05-30 04:00:00+00:00,199.89888333049413,2.3024949047460894,200.85,0.4491025512463942,1.838156397376515,0.9511166695058648,0.47354576525061737,-0.4643385073695745
2025-06-02 04:00:00+00:00,200.79865324796071,2.3024949047460894,201.7,0.42230841548756004,1.071058219592411,0.9013467520392737,0.44687493903781544,-1.2314366851536784
2025-06-03 04:00:00+00:00,201.6484359477903,2.3024949047460894,203.27,0.7753699610703713,0.9593945607730979,1.6215640522097203,0.7977389935601517,-1.3431003439729916
2025-06-04 04:00:00+00:00,203.21803458159312,2.3024949047460894,202.82,-0.2216258387019998,0.9382955493325537,-0.398034581593123,-0.1962501634913337,-1.3641993554135357
2025-06-05 04:00:00+00:00,202.78064904097752,1.6257254870381255,200.63,-1.08564704917411,1.0419964071262888,-2.1506490409775267,-1.071947884652109,-0.5837290799118366
2025-06-06 04:00:00+00:00,200.59107394286224,1.6257254870381255,203.92,1.6265344375750779,0.801721889167819,3.3289260571377497,1.632466681609332,-0.8240035978703065
2025-06-09 04:00:00+00:00,203.88043561993953,1.6257254870381255,201.45,-1.2186548430503485,1.1066341226180574,-2.4304356199395443,-1.206470895973961,-0.5190913644200681
2025-06-10 04:00:00+00:00,201.41091484717938,1.6257254870381255,202.67,0.6037828893865615,1.0316920989068528,1.259085152820603,0.6212489035479366,-0.5940333881312727
2025-06-11 04:00:00+00:00,202.63067814384632,1.6257254870381255,198.78,-1.938035499136248,1.2026403208365113,-3.8506781438463236,-1.9371557218263022,-0.4230851662016142
2025-06-12 04:00:00+00:00,198.74143287824432,1.6257254870381255,199.2,0.2110659610638166,1.1910573111237264,0.4585671217556637,0.23020437839139746,-0.4346681759143991
2025-06-13 04:00:00+00:00,199.14743025040264,1.5341465821826261,196.45,-1.3901399146028837,1.1952419076070218,-2.697430250402647,-1.373087427031126,-0.33890467457560436
2025-06-16 04:00:00+00:00,196.39815598740762,1.5341465821826261,198.42,0.9978050217287482,1.2109792951467444,2.021844012592368,1.0189718841812154,-0.3231672870358817
2025-06-17 04:00:00+00:00,198.36763609580768,1.5341465821826261,195.64,-1.410976055059976,1.1629379772118307,-2.7276360958076964,-1.3942118665956331,-0.37120860497079544
2025-06-18 04:00:00+00:00,195.58836974994364,1.5341465821826261,196.58,0.47932374673269607,1.1413729116905176,0.9916302500563745,0.5044410672786522,-0.39277367049210854
2025-06-20 04:00:00+00:00,196.52812167984013,1.5341465821826261,201.0,2.223543492059221,1.5163323520333576,4.471878320159874,2.2248150846566537,-0.01781423014926853
2025-06-23 04:00:00+00:00,200.94695522254483,1.5341465821826261,201.5,0.24844733276623288,1.3165918841492363,0.5530447774551703,0.2744639094070324,-0.21755469803338978
2025-06-24 04:00:00+00:00,201.45747811258082,1.5315810703649233,200.3,-0.5973138714965742,1.2610370211561024,-1.1574781125808045,-0.5778722479185244,-0.2705440492088209
2025-06-25 04:00:00+00:00,200.25773134466473,1.5315810703649233,201.56,0.627086114062525,1.156869683402616,1.3022686553352685,0.646094788318748,-0.3747113869623073
2025-06-26 04:00:00+00:00,201.51746545097663,1.5315810703649233,201.0,-0.27821957533218367,1.1413060712289653,-0.5174654509766299,-0.25744549799832334,-0.390274999135958
