date,actual_price,actual_volatility,forecasted_volatility,forecast_error,forecast_error_pct,ci_lower,ci_upper,ci_width,in_ci,forecast_har_basic,forecast_har_cj,forecast_har_cj_q,forecast_har_log,forecast_garch_best,forecast_regime_switching,forecast_state_space,weight_har_basic,weight_har_cj,weight_har_cj_q,weight_har_log,weight_garch_best,weight_regime_switching,weight_state_space,ticker,window_size,forecast_horizon,data_source,data_quality_score
2025-05-02 04:00:00,282.16,2.409613572024419,4.220585985499763,-1.8109724134753442,-75.15613434870674,-2.657042589046853,7.390056976676432,10.047099565723284,True,4.199903052896689,4.293060749249567,4.200215512001417,3.8723710425558466,0,0,0,0.4284352226331228,0.28158957616129965,0.2768279253116624,0.012803908144247082,0.00011445591655602094,0.00011445591655602094,0.00011445591655602094,TSLA,500,10,alpaca,47.83468474751701
2025-05-03 04:00:00,280.52,2.409606921055108,4.069152435707464,-1.659545514652356,-68.87204299387062,-2.6868377294318275,7.470688260901728,10.157525990333555,True,4.2433288640041535,4.355641590551684,4.2475330831245905,3.8969733224642207,0,0,0,0.2582777548247975,0.20099993758209697,0.23139005790352246,0.2860872471002779,0.00774833419643508,0.00774833419643508,0.00774833419643508,TSLA,500,10,alpaca,47.83468474751701
2025-05-04 04:00:00,287.21,2.409606921055108,3.9591938679840553,-1.5495869469289474,-64.308702526901,-2.6900726158730364,7.481809666837076,10.171882282710113,True,4.277931933982859,4.33403557848916,4.2419300324448095,3.9171821334573167,0,0,0,0.2302752351376798,0.19593492424714204,0.220385062727355,0.3038013287096592,0.01653448305938805,0.01653448305938805,0.01653448305938805,TSLA,500,10,alpaca,47.83468474751701
2025-05-05 04:00:00,287.21,2.440782259176673,3.836990084703615,-1.396207825526942,-57.20329293109137,-2.6757639328003076,7.441838866352954,10.117602799153262,True,4.234730514835079,4.3186885432762905,4.232447516155957,3.8953956931669396,0,0,0,0.2190485890884757,0.1895824672614737,0.21296373077988637,0.30530220578269107,0.02436766902915772,0.02436766902915772,0.02436766902915772,TSLA,500,10,alpaca,47.83468474751701
2025-05-06 04:00:00,287.21,2.45685479808817,3.698528059189192,-1.2416732611010217,-50.53913898644902,-2.6244117822732345,7.297605638386965,9.9220174206602,True,4.375762891911922,3.989878390988535,4.018704517895177,3.9718326956024255,0,0,0,0.21012536555817396,0.18653615415037664,0.20843554436847841,0.3014154772504805,0.031162486224163448,0.031162486224163448,0.031162486224163448,TSLA,500,10,alpaca,47.83468474751701
2025-05-07 04:00:00,280.26,2.4548870219947174,3.5831968618135086,-1.1283098398187912,-45.96178275047393,-2.6030200053576036,7.238018424084736,9.841038429442339,True,4.05150081859683,4.25120016801057,4.122687738620687,3.7971057403168746,0,0,0,0.20513611038278415,0.1832511746431088,0.20398065935601195,0.29814859854434833,0.036494485691248885,0.036494485691248885,0.036494485691248885,TSLA,500,10,alpaca,47.83468474751701
2025-05-08 04:00:00,275.35,2.3697738739426346,2.349545939864694,0.020227934077940546,0.8535807698937525,-2.638258747998503,7.337350627727892,9.975609375726394,True,4.0756875122156435,4.280067421313534,4.2264027874566255,3.8646638580670567,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,TSLA,500,10,alpaca,47.83468474751701
2025-05-09 04:00:00,276.22,2.4802079231735683,3.111272017499668,-0.6310640943260997,-25.443999611073615,-2.6327904890131966,7.322933203574021,9.955723692587217,True,4.068153443136877,4.259199684713611,4.225335965892348,3.86281040722005,0,0,0,0.18551327021300118,0.14655837475519623,0.17001468083582827,0.26249930294922125,0.07847145708225103,0.07847145708225103,0.07847145708225103,TSLA,500,10,alpaca,47.83468474751701
2025-05-10 04:00:00,284.82,2.4802079231735683,2.9920746103931544,-0.5118666872195861,-20.638055480631774,-2.608468882026454,7.259284891135083,9.867753773161537,True,4.055062396970914,4.183588232829858,4.1816326990254415,3.857572703053986,0,0,0,0.18412096236895398,0.14620426506141018,0.16121166675739917,0.2487746241462596,0.08656282722199235,0.08656282722199235,0.08656282722199235,TSLA,500,10,alpaca,47.83468474751701
2025-05-11 04:00:00,298.26,2.4802079231735683,2.74908809925757,-0.26888017608400183,-10.841033671884825,-2.356489275671963,6.507747662556087,8.86423693822805,True,4.007851577857938,3.3338123881000223,3.3544911884125614,3.833249199723911,0,0,0,0.18729408692004543,0.1488907565248967,0.16091524706183125,0.25103470200019457,0.083955069164344,0.083955069164344,0.083955069164344,TSLA,500,10,alpaca,47.83468474751701
2025-05-12 04:00:00,298.26,2.6879965583527814,1.8997272683817,0.7882692899710815,29.325531966236483,-1.6207725112572975,4.452024056495326,6.072796567752624,True,2.5773253235326314,2.4153543512546,2.10944595469667,2.8072547788491997,0,0,0,0.1884280164544014,0.15252531356950008,0.16177317681650016,0.25093287648759893,0.08211353889066648,0.08211353889066648,0.08211353889066648,TSLA,500,10,alpaca,47.83468474751701
2025-05-13 04:00:00,298.26,2.6317063316618636,1.8425874027133324,0.7891189289485312,29.985067841905455,-1.5304008854169873,4.245225350705329,5.775626236122316,True,2.320410837944016,2.421153732489121,2.191425020090225,2.5688960379858354,0,0,0,0.1802719787040503,0.1719083770151025,0.1811028491407928,0.23792026498551125,0.07626551005151436,0.07626551005151436,0.07626551005151436,TSLA,500,10,alpaca,47.83468474751701
2025-05-14 04:00:00,318.38,2.6110410401884763,1.958065776924843,0.6529752632636332,25.008234386714147,-1.5446769271586371,4.293697240203996,5.838374167362633,True,2.2987780861439884,2.454056446409334,2.31444406544958,2.554292497655852,0,0,0,0.19095489701889296,0.1811277114553458,0.18633258264387353,0.25186969651517294,0.06323837078890487,0.06323837078890487,0.06323837078890487,TSLA,500,10,alpaca,47.83468474751701
2025-05-15 04:00:00,334.07,2.4857430783767276,2.0387730065150595,0.44697007186166804,17.981346332604666,-1.5556016897180482,4.326429815993083,5.882031505711131,True,2.276936503251195,2.4581246819536196,2.4250518243899286,2.537785432367878,0,0,0,0.197109846897384,0.18794584331262285,0.19066668278830837,0.26227414233346324,0.05400116155607377,0.05400116155607377,0.05400116155607377,TSLA,500,10,alpaca,47.83468474751701
2025-05-16 04:00:00,347.68,2.447192880272191,2.1160430759478364,0.3311498043243546,13.531822807833693,-1.5767629259793856,4.3830365817227115,5.9597995077020975,True,2.284922372096498,2.445808357714077,2.542856799916118,2.5483702653749507,0,0,0,0.20115459591402993,0.1932195019796161,0.19481885572290744,0.27015152546938703,0.04688517363801988,0.04688517363801988,0.04688517363801988,TSLA,500,10,alpaca,47.83468474751701
2025-05-17 04:00:00,342.82,1.9454651480346372,2.1746724103421955,-0.22920726230755828,-11.781617498473812,-1.5911155356653552,4.423428924985432,6.014544460650787,True,2.3068213607245305,2.4769540811598603,2.567267670935237,2.5620537498006377,0,0,0,0.20422002432437927,0.1970410224863474,0.19861328933392064,0.2754111831062835,0.04157149358302314,0.04157149358302314,0.04157149358302314,TSLA,500,10,alpaca,47.83468474751701
2025-05-18 04:00:00,349.98,1.9454651480346372,1.3653327706282927,0.5801323774063445,29.819726043019084,-1.5331523485410183,4.263817889797604,5.796970238338623,True,2.284188716989948,2.3228946517908793,2.4241759586656446,2.526070066951579,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,TSLA,500,10,alpaca,47.83468474751701
2025-05-19 04:00:00,349.98,1.978852957021198,2.203724110451001,-0.22487115342980313,-11.363712125852222,-1.5097771626643197,4.199317010748353,5.709094173412673,True,2.2172048745222774,2.329219603519736,2.418298643233,2.4486663470191035,0,0,0,0.44504821169186826,0.2057262264633511,0.15030490459680476,0.1528576320950074,0.01535434171765609,0.01535434171765609,0.01535434171765609,TSLA,500,10,alpaca,47.83468474751701
2025-05-20 04:00:00,349.98,1.979796925897263,2.3023052280112815,-0.3225083021140185,-16.289968829396713,-1.5589618740879954,4.337714708023261,5.896676582111256,True,2.3298707571912716,2.3851159668102646,2.4550450771701655,2.555603117601729,0,0,0,0.41312088364552174,0.2401265495656045,0.16538331073561743,0.14127147100517254,0.013365928349361187,0.013365928349361187,0.013365928349361187,TSLA,500,10,alpaca,47.83468474751701
2025-05-21 04:00:00,342.09,1.9977024352224069,2.3621938840727434,-0.3644914488503366,-18.24553258902932,-1.5930231256046616,4.4325890965200445,6.025612222124706,True,2.341019683799122,2.4998891872172497,2.5386382689957294,2.5589337581917375,0,0,0,0.43011161085834226,0.23781170238111343,0.160581792422114,0.13799972303674507,0.011165057100561718,0.011165057100561718,0.011165057100561718,TSLA,500,10,alpaca,47.83468474751701
2025-05-22 04:00:00,343.82,1.945232195788185,2.3720097698371596,-0.42677757404897454,-21.93967254773147,-1.5968878238463449,4.443806033531161,6.040693857377506,True,2.351650335403458,2.5053152931116767,2.545147792689948,2.5621003126917743,0,0,0,0.4111568433492056,0.2473437365073693,0.17009079533366595,0.13759507443857402,0.011271183457061658,0.011271183457061658,0.011271183457061658,TSLA,500,10,alpaca,47.83468474751701
2025-05-23 04:00:00,334.62,1.9446486189606282,2.4190543703552536,-0.4744057513946254,-24.395448451154365,-1.6224476245482622,4.497256332035423,6.1197039565836855,True,2.555004838463072,2.3283553420280585,2.4287292428458755,2.7497410528680564,0,0,0,0.41652519938288324,0.23439221238907046,0.17120008455995747,0.14302563457226738,0.011618956365273816,0.011618956365273816,0.011618956365273816,TSLA,500,10,alpaca,47.83468474751701
2025-05-24 04:00:00,341.04,1.9083178950848831,2.4354166575585756,-0.5270987624736925,-27.621119302570225,-1.634723501145987,4.547223039646209,6.181946540792196,True,2.5184801804053496,2.4524135270423426,2.5154306178575094,2.707424059445575,0,0,0,0.4113488530142266,0.2273890427453294,0.1738248803082862,0.14942111938307892,0.012672034849692985,0.012672034849692985,0.012672034849692985,TSLA,500,10,alpaca,47.83468474751701
2025-05-25 04:00:00,339.34,1.9083178950848831,2.408797659515016,-0.5004797644301326,-26.226226024457578,-1.6272949080749373,4.5264899535951715,6.1537848616701085,True,2.5123998458966854,2.4365778085956453,2.5041585478680846,2.6940464569604035,0,0,0,0.34180831026229663,0.2697532277669107,0.20100277753054646,0.1445487179359702,0.014295655501425442,0.014295655501425442,0.014295655501425442,TSLA,500,10,alpaca,47.83468474751701
2025-05-26 04:00:00,339.34,1.9083178950848831,2.3568807622791708,-0.4485628671942876,-23.505667915687354,-1.596586750168925,4.445675131288022,6.042261881456946,True,2.409250680266243,2.46374628100744,2.5127258063789357,2.5860865662642185,0,0,0,0.3162226438394112,0.27947137623566315,0.21132801677111485,0.14518663922204206,0.015930441310589544,0.015930441310589544,0.015930441310589544,TSLA,500,10,alpaca,47.83468474751701
2025-05-27 04:00:00,339.34,2.150576065205231,2.1166861506701387,0.03388991453509238,1.5758528648861458,-1.4776649960660662,4.063956690278604,5.54162168634467,True,2.384612979100039,1.9788664371833908,2.134601921672084,2.5539395917883683,0,0,0,0.29982461245255393,0.2861935562759089,0.21779182839034103,0.14506326269199735,0.017042246729732972,0.017042246729732972,0.017042246729732972,TSLA,500,10,alpaca,47.83468474751701
2025-05-28 04:00:00,339.34,2.1485028314676122,1.1521956306194456,0.9963072008481666,46.37216140728114,-1.291911399069985,3.5963026603088766,4.888214059378861,True,1.9277566398582178,2.0162249492775475,2.096171505132691,2.025216320067664,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,TSLA,500,10,alpaca,47.83468474751701
2025-05-29 04:00:00,362.89,2.14899231604595,2.07200331902803,0.07698899701792028,3.582562694294626,-1.2884822961442863,3.587814544611854,4.87629684075614,True,1.9292261177144736,2.0234006237039925,2.073511236296792,2.0215248919212288,0,0,0,0.004589656876457767,0.008526281154118517,0.9851759002324956,0.0015450968014773605,5.4354978483658805e-05,5.4354978483658805e-05,5.4354978483658805e-05,TSLA,500,10,alpaca,47.83468474751701
2025-05-30 04:00:00,356.9,2.1614839094190774,2.0465847732822837,0.1148991361367937,5.315752554811945,-1.2960486800159503,3.6105345667157644,4.9065832467317145,True,1.9622449113822829,2.0298261503001593,2.052033265707222,2.0565962760596843,0,0,0,0.026565064567814246,0.058820923246719586,0.8979552544539681,0.01576746464238057,0.00029709769637249105,0.00029709769637249105,0.00029709769637249105,TSLA,500,10,alpaca,47.83468474751701
2025-05-31 04:00:00,358.43,2.033782073164975,2.0272197746594,0.006562298505575104,0.32266478263144704,-1.2950617377324183,3.608117136651957,4.903178874384375,True,1.9670850424535815,2.0412499414163268,2.0313040542256053,2.0560548581228724,0,0,0,0.04723561306264702,0.11529452586795864,0.7976000304315168,0.03832105295336086,0.00051625922817219,0.00051625922817219,0.00051625922817219,TSLA,500,10,alpaca,47.83468474751701
2025-06-01 04:00:00,346.46,2.033782073164975,1.9883306231733473,0.045451449991627646,2.2348240055482456,-1.2841361231664628,3.577025523477113,4.861161646643576,True,1.9883438034533045,1.970979038285031,1.990302849136965,2.075487210211977,0,0,0,0.07570994057327556,0.18210038702512416,0.6654681553565933,0.07438929033565513,0.0007774089031173773,0.0007774089031173773,0.0007774089031173773,TSLA,500,10,alpaca,47.83468474751701
2025-06-02 04:00:00,346.46,2.0411849458112137,2.0184395820843744,0.02274536372683933,1.1143215500151458,-1.286519523065132,3.5841805110857434,4.870700034150875,True,1.9511445619147836,2.0444410733433234,2.0240138488640533,2.0222139739499796,0,0,0,0.07397557984682673,0.18250291556312134,0.6672578802207766,0.07439711463629198,0.0006221699109944288,0.0006221699109944288,0.0006221699109944288,TSLA,500,10,alpaca,47.83468474751701
2025-06-03 04:00:00,346.46,1.7600778710813103,2.010493647387931,-0.2504157763066208,-14.227539611800072,-1.2836780586059489,3.576635892782324,4.860313951388273,True,1.954234606268546,2.0329691208056966,2.0143937078083276,2.0237549847347425,0,0,0,0.07900149022497331,0.1862787687605686,0.6534520410478324,0.0796032809630924,0.0005548063345111241,0.0005548063345111241,0.0005548063345111241,TSLA,500,10,alpaca,47.83468474751701
2025-06-04 04:00:00,342.69,1.6863791456764001,2.0062432095638663,-0.31986406388746613,-18.96750589614116,-1.2729941329695407,3.545701698349723,4.818695831319264,True,1.9220813346246595,2.0359013718618377,2.0149036011542805,1.981590171189862,0,0,0,0.0762212825394507,0.1889551654569509,0.6528256692538568,0.08057409394497927,0.0004745962682541687,0.0004745962682541687,0.0004745962682541687,TSLA,500,10,alpaca,47.83468474751701
2025-06-05 04:00:00,344.27,2.899449369033697,1.991596855569707,0.9078525134639901,31.311204229324108,-1.2733866513737035,3.546829233451997,4.820215884825701,True,1.9235573545579974,2.0372743926339454,2.0142494046636705,1.9819678854184148,0,0,0,0.17624512120986574,0.24909900263357665,0.4136273728452388,0.15739283666217765,0.0012118888830469961,0.0012118888830469961,0.0012118888830469961,TSLA,500,10,alpaca,47.83468474751701
2025-06-06 04:00:00,332.05,2.9468140121453823,1.9624708850369157,0.9843431271084666,33.40363942384782,-1.2627757350295798,3.5185026299598645,4.781278364989444,True,1.924768363614806,1.9986975933252595,1.9895320590988186,1.982046116217113,0,0,0,0.24505530139863943,0.2329816634707576,0.31571313147343805,0.20030558507571603,0.0019814395271496657,0.0019814395271496657,0.0019814395271496657,TSLA,500,10,alpaca,47.83468474751701
2025-06-07 04:00:00,284.7,2.9284878485124035,1.196540192690127,1.7319476558222766,59.14136391933679,-1.348522337449169,3.7416027228294233,5.090125060278592,True,2.1569053390204282,1.9799878829047188,1.9814009274123752,2.257487199493367,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,TSLA,500,10,alpaca,47.83468474751701
2025-06-08 04:00:00,295.14,2.9284878485124035,2.0525387014947993,0.8759491470176042,29.911312333515873,-1.4196664981415896,3.9545839097763755,5.374250407917965,True,2.1594508429706565,2.2626656747822036,2.1900581242341666,2.2600362987347236,0,0,0,0.20898411969390926,0.2428457672827424,0.23821775643238224,0.23453528319110428,0.025139024466620568,0.025139024466620568,0.025139024466620568,TSLA,500,10,alpaca,47.83468474751701
2025-06-09 04:00:00,295.14,3.0126012885382463,2.0648037406931943,0.947797547845052,31.461101455776642,-1.4130033012336831,3.936462562199768,5.349465863433451,True,2.1648879867545534,2.2235900603620755,2.1777910411405177,2.265838325124152,0,0,0,0.2338390694060438,0.21171133062300115,0.2100449608970595,0.2782083333108,0.022065435254365186,0.022065435254365186,0.022065435254365186,TSLA,500,10,alpaca,47.83468474751701
2025-06-10 04:00:00,295.14,3.116469425130666,2.0449038102252404,1.0715656149054258,34.38396046065806,-1.387398533601899,3.859785553475855,5.247184087077754,True,2.1811236103016673,2.094309777628931,2.0939322250507804,2.2839889565774656,0,0,0,0.22621841157455194,0.2251945203740713,0.2135345351894933,0.277032671086468,0.01933995392513853,0.01933995392513853,0.01933995392513853,TSLA,500,10,alpaca,47.83468474751701
2025-06-11 04:00:00,308.58,3.1154843851939664,2.0161315047439143,1.099352880450052,35.28674018315157,-1.3660637950579146,3.8056100019579184,5.171673797015833,True,2.0671124224231123,2.1670334642247133,2.154209242284359,2.150056595217829,0,0,0,0.22267663829154544,0.23005382224596957,0.2150079711446452,0.276331037464354,0.018643510284495297,0.018643510284495297,0.018643510284495297,TSLA,500,10,alpaca,47.83468474751701
2025-06-12 04:00:00,326.09,3.1065224714580584,2.0152473414200704,1.091275130037988,35.1285123498815,-1.3693787033600808,3.814566836137253,5.1839455394973335,True,2.067580470718918,2.1677568523783766,2.173048993892623,2.149772147730184,0,0,0,0.22692666634211406,0.22133148857226487,0.21088395790831035,0.28282261210209714,0.019345091691737898,0.019345091691737898,0.019345091691737898,TSLA,500,10,alpaca,47.83468474751701
