,price_forecast,vol_forecast,actual_price,actual_return,realized_vol,price_error,price_error_pct,vol_error
2024-12-09 05:00:00+00:00,242.4944791987694,0.8553373500099588,246.18,1.601016897958285,0.8202112474837756,3.6855208012306093,1.497083760350398,-0.0351261025261832
2024-12-10 05:00:00+00:00,246.4081020727001,0.9398772963876185,247.19,0.4094296008704923,0.6743609176308497,0.7818979272998945,0.3163145464217382,-0.2655163787567688
2024-12-11 05:00:00+00:00,247.419037904585,0.8839759105205984,245.92,-0.5150991900568336,0.7877667435430747,-1.499037904585009,-0.6095632338097793,-0.09620916697752369
2024-12-12 05:00:00+00:00,246.14786116548217,0.9325816952709121,247.38,0.5919336156577693,0.7623735335362156,1.2321388345178264,0.49807536361784555,-0.17020816173469644
2024-12-13 05:00:00+00:00,247.6092139521673,0.9056301049775757,247.55,0.06869658605683782,0.7026982572933044,-0.059213952167283423,-0.02391999683590524,-0.2029318476842713
2024-12-16 05:00:00+00:00,247.77937146842518,0.8870444217290376,250.46,1.168664532845476,0.6675253180217189,2.6806285315748255,1.070282093577747,-0.21951910370731875
2024-12-17 05:00:00+00:00,250.69823802677269,0.854301133042733,252.89,0.9655384437573744,0.6773149108312547,2.191761973227301,0.8666859002836416,-0.1769862222114783
2024-12-18 05:00:00+00:00,253.130549447379,0.8492076778600796,247.47,-2.16652490327105,1.438001090328854,-5.6605494473789975,-2.2873679425300026,0.5887934124687745
2024-12-19 05:00:00+00:00,247.70539393310483,1.2551269644956071,249.21,0.7006551978339992,1.3629335868887966,1.5046060668951782,0.6037502776353991,0.1078066223931895
2024-12-20 05:00:00+00:00,249.44704902440319,1.2148617155982795,253.9,1.8644574191542418,1.5736360797037823,4.452950975596821,1.7538207859774797,0.3587743641055028
2024-12-23 05:00:00+00:00,254.14151016129355,1.3009197149780853,254.68,0.3067366438192387,1.422982878651188,0.5384898387064538,0.21143781950151322,0.12206316367310266
2024-12-24 05:00:00+00:00,254.92225209877213,1.1772911187008694,257.6,1.140013908137405,1.3525822157716705,2.677747901227889,1.039498408861758,0.17529109707080104
2024-12-26 05:00:00+00:00,257.8501373317699,1.1752758735028817,258.42,0.31781740638754385,0.8422519155696662,0.5698626682301438,0.22051802036612633,-0.3330239579332155
2024-12-27 05:00:00+00:00,258.6709335763819,1.0368680513531436,255.0,-1.332262313564847,1.2379466423866072,-3.6709335763819126,-1.4395817946595735,0.2010785910334636
